Account,date,daily_pnl,mean_pnl_per_trade,pnl_std,min_pnl,max_pnl,total_volume,avg_trade_size,total_fees,num_trades,sentiment,fear_greed_value,win_rate,long_short_ratio,drawdown_proxy
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,0.0,0.0,0.0,0.0,87816.93,2042.2541860465114,8.430394,43,Greed,83.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,0.0,0.0,0.0,0.0,22500.0,2812.5,2.1599950000000003,8,Greed,80.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,0.0,0.0,0.0,0.0,64034.549999999996,1561.8182926829268,6.147281,41,Greed,83.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,0.0,0.0,0.0,0.0,44100.09,3150.0064285714284,4.233596,14,Greed,87.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,0.0,0.0,0.0,0.0,99399.99,3206.451290322581,9.542376,31,Greed,81.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,0.0,,0.0,0.0,24880.0,24880.0,2.38848,1,Greed,75.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,0.0,0.0,0.0,0.0,115392.0,4121.142857142857,11.07761,28,Greed,74.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,0.0,0.0,0.0,0.0,119772.27,3422.0648571428574,11.498103,35,Greed,70.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,0.0,,0.0,0.0,28677.0,28677.0,2.752992,1,Greed,73.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,0.0,0.0,0.0,0.0,56700.01,9450.001666666667,5.443196,6,Greed,74.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,0.0,0.0,0.0,0.0,81819.74,2406.462941176471,7.8546689999999995,34,Greed,72.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,0.0,0.0,0.0,0.0,70087.78,5006.2699999999995,6.728418,14,Greed,73.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,0.0,0.0,0.0,0.0,35883.59,2392.239333333333,3.444814,15,Greed,65.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,0.0,0.0,0.0,0.0,26682.58,8894.193333333335,2.5615259999999997,3,Greed,70.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,0.0,0.0,0.0,0.0,36394.5,6065.75,3.493867,6,Greed,74.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,0.0,,0.0,0.0,2128.95,2128.95,0.204379,1,Greed,73.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,0.0,0.0,0.0,0.0,22909.5,2863.6875,2.199305,8,Greed,72.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,0.0,0.0,0.0,0.0,72771.21,2910.8484000000003,6.986013,25,Greed,76.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,10647.977,,10647.977,10647.977,38563.98,38563.98,3.702142,1,Greed,69.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,0.0,0.0,0.0,0.0,4517.8,2258.9,0.018815909999999998,2,Greed,75.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,0.0,0.0,0.0,0.0,55742.0,3981.5714285714284,0.23434225,14,Greed,75.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,4.78090909090909,14.140605197343502,0.0,76.2,91959.79000000001,1671.9961818181819,8.828095,55,Greed,73.0,0.2909090909090909,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,0.0,,0.0,0.0,11300.0,11300.0,1.0848,1,Greed,71.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,21.06842857142857,53.36266808750735,0.0,401.235,113418.54,1620.264857142857,10.888123,70,Greed,72.0,0.5428571428571428,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,0.0,0.0,0.0,0.0,30974.56,837.1502702702703,2.973523,37,Greed,60.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,0.0,,0.0,0.0,15000.0,15000.0,1.44,1,Greed,72.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,0.0,0.0,0.0,0.0,41737.450000000004,772.9157407407408,4.006744,54,Fear,44.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,0.0,0.0,0.0,0.0,52946.94,2206.1225,5.082878,24,Fear,43.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,0.0,0.0,0.0,0.0,15294.55,3058.91,1.468272,5,Neutral,48.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,0.0,0.0,0.0,0.0,11400.0,1628.5714285714287,1.094397,7,Neutral,50.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,0.0,0.0,0.0,0.0,9900.0,1650.0,0.950397,6,Neutral,54.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,0.0,0.0,0.0,0.0,6310.99,701.2211111111111,0.605851,9,Neutral,47.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,0.0,0.0,0.0,0.0,6737.94,374.33,0.646828,18,Greed,55.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,0.0,0.0,0.0,0.0,14533.33,1038.095,1.39519,14,Neutral,49.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,596.9103291970803,1356.7315305282486,0.0,9870.14273,265784.58999999997,1940.033503649635,25.515211,137,Fear,25.0,0.9927007299270073,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,8230.0,,8230.0,8230.0,23710.0,23710.0,2.27616,1,Fear,21.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,655.2127307692307,760.5171148234288,75.994715,2955.435055,26769.52,2059.193846153846,2.569862,13,Fear,10.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,5233.5,7943.914393224363,0.0,14374.3311,22702.71,7567.57,2.835787,3,Fear,16.0,0.6666666666666666,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,0.0,0.0,0.0,0.0,11079.01,791.3578571428571,1.06357,14,Fear,20.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,436.60848,1120.6627360723437,3.721095,5565.517755,34151.01,1366.0404,3.278486,25,Fear,26.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,1077.9642187499999,1812.6169990511912,0.0,6320.600835,60552.15,3784.509375,5.8129919999999995,16,Fear,33.0,0.625,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,1091.1761039354838,3522.528888200614,-1298.8288,27223.7415,469661.83,3030.0763225806454,45.087396,155,Fear,15.0,0.4967741935483871,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,0.0,0.0,0.0,0.0,4965.01,496.50100000000003,0.476632,10,Fear,34.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,0.0,0.0,0.0,0.0,3362.0,480.2857142857143,0.322746,7,Fear,28.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,0.0,0.0,0.0,0.0,4890.49,232.88047619047617,0.46947500000000003,21,Fear,27.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,-76.57142857142857,131.8156675985771,-520.4694,0.0,23760.49,678.8711428571429,2.28098,35,Fear,20.0,0.0,0,2680.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,0.0,,0.0,0.0,5925.5,5925.5,0.568848,1,Neutral,46.0,0.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,-295.575,419.6837478492799,-1372.631,0.0,18973.91,1581.1591666666666,3.799278,12,Fear,43.0,0.0,0,3546.9
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,-905.3396938,1649.999521129925,-3852.37259,-9.506007,10200.0,2040.0,0.9791970000000001,5,Neutral,45.0,0.0,0,4526.698469
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,2616.0,3009.8368081286703,293.20128,6016.2768,8027.5,2675.8333333333335,0.7706379999999999,3,Fear,31.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,1055.9333333333334,1023.7929337248152,1.42551,2189.74175,8664.4,1444.0666666666666,0.8317760000000001,6,Fear,38.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,332.0409090909091,778.4739743287786,6.5712,4451.2875,36300.0,825.0,3.4847770000000002,44,Fear,29.0,1.0,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,334.08418181818183,1795.2242630613332,-3968.95225,11448.9135,62440.0,1135.2727272727273,5.994203,55,Fear,37.0,0.8545454545454545,0,6975.75
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,-532.1258823529412,1260.6378060851118,-3903.0992,749.4474,28952.5,1703.0882352941176,2.7794250000000003,17,Fear,39.0,0.4117647058823529,0,9046.14
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,0.0,0.0,0.0,0.0,0.0,2004.8999999999999,668.3,0.17494357000000002,3,Greed,78.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,0.0,0.0,0.0,0.0,0.0,2998.76,999.5866666666667,1.049569,3,Greed,81.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,0.0,0.0,0.0,0.0,0.0,2043.92,340.65333333333336,0.43464074,6,Greed,80.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,33.26141600000001,3.326141600000001,50.75141365282675,-75.381453,131.31216,6696.09,669.609,1.54664128,10,Greed,78.0,0.2,0,99.225974
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,0.0,0.0,0.0,0.0,0.0,588.53,294.265,0.01519692,2,Greed,84.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,0.0,0.0,,0.0,0.0,292.11,292.11,0.00232193,1,Greed,72.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,0.0,0.0,0.0,0.0,3063.8900000000003,1021.2966666666667,0.02168289,3,Greed,75.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,-4.308748,8.216116114921332,-18.85823,0.0,4923.79,984.758,1.01392597,5,Greed,79.0,0.0,0,21.54374
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,0.0,0.0,0.0,0.0,1763.8,440.95,0.02488189,4,Greed,78.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,0.0,,0.0,0.0,587.97,587.97,0.00478794,1,Greed,78.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,0.0,0.0,0.0,0.0,386.65,128.88333333333333,0.00793096,3,Greed,76.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,0.0,0.0,0.0,0.0,3698.13,739.626,0.031883879999999996,5,Greed,80.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,0.0,,0.0,0.0,1399.11,1399.11,0.00611499,1,Greed,75.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,0.0,,0.0,0.0,2815.79,2815.79,0.00936097,1,Greed,73.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,0.0,0.0,0.0,0.0,17133.940000000002,2855.656666666667,0.06298988,6,Greed,70.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,0.0,0.0,0.0,0.0,0.0,3828.0,1914.0,0.013980959999999999,2,Greed,79.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,0.0,0.0,0.0,0.0,1004.01,200.802,0.01478382,5,Greed,66.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,0.0,0.0,0.0,0.0,0.0,1421.73,710.865,0.00615996,2,Greed,73.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,0.0,0.0,,0.0,0.0,456.83,456.83,0.00185097,1,Greed,72.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,0.0,0.0,0.0,0.0,0.0,6038.5599999999995,1509.6399999999999,0.10100993,4,Greed,69.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,0.0,0.0,0.0,0.0,0.0,20650.07,2950.0099999999998,0.11930629000000001,7,Greed,77.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,0.0,0.0,0.0,0.0,0.0,80577.65,3223.1059999999998,28.202164,25,Greed,75.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,38294.693499,311.33897153658535,847.0343024082057,0.0,5848.435718,932136.39,7578.344634146341,326.247666,123,Greed,73.0,0.6666666666666666,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,0.0,0.0,0.0,0.0,0.0,8887.98,4443.99,0.04196391,2,Greed,71.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,0.0,0.0,0.0,0.0,36931.96,1943.7873684210526,0.53399801,19,Greed,60.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,0.0,0.0,0.0,0.0,0.0,18810.28,2351.285,0.30528029,8,Fear,44.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,9167.620989,88.15020181730769,472.05399031609204,0.0,4645.751462,6044911.98,58124.15365384616,2115.719137,104,Greed,72.0,0.47115384615384615,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,1843.301845,5.6370087003058105,21.930405893500293,-11.802841,323.925313,767744.96,2347.8439143730884,119.89688567,327,Neutral,54.0,0.3853211009174312,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,71.77363,0.42978221556886226,1.8497889033909758,-3.529066,11.967864,314161.67,1881.207604790419,39.75071924,167,Neutral,49.0,0.23353293413173654,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,1259.5314,12.228460194174758,46.03688814419071,0.0,388.994168,708608.03,6879.689611650486,212.582348,103,Neutral,46.0,0.22330097087378642,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,0.0,0.0,0.0,0.0,0.0,10894.349999999999,1089.435,3.268301,10,Fear,43.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,109.90750199999998,0.52088863507109,25.999201348824897,-364.625892,49.0619,503396.55,2385.7656398104264,78.85202728,211,Neutral,47.0,0.3791469194312796,0,364.625892
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,2760.439779,34.07950344444444,112.26984983437958,0.0,954.392937,1003654.27,12390.793456790123,175.294547,81,Neutral,46.0,0.7037037037037037,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,1998.702085,47.58814488095238,42.30756574721817,0.013831,129.285388,85654.33,2039.3888095238096,25.696273,42,Neutral,50.0,1.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,27.247837999999998,0.68119595,2.5974044689440774,0.0,15.456752,17808.66,445.2165,2.77669532,40,Neutral,48.0,0.275,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,559.647247,6.9955905875,13.967148049600674,0.0,58.55753,109508.67,1368.858375,17.1429389,80,Neutral,54.0,0.425,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,64.346683,0.6128255523809524,2.115101228615693,0.0,14.036194,116786.7,1112.2542857142857,9.08480585,105,Neutral,51.0,0.1619047619047619,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,3981.044269,22.491775531073447,151.31779673827273,0.0,1882.567766,259505.77,1466.1342937853108,11.15622518,177,Neutral,47.0,0.15254237288135594,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8995.13393,1124.39174125,2950.599002069827,5.461892,8424.257062,126876.4,15859.55,12.687638999999999,8,Greed,55.0,1.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,0.0,0.0,0.0,0.0,0.0,18908.36,472.709,0.27752462,40,Neutral,50.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,0.0,0.0,0.0,0.0,0.0,83374.23,1894.8688636363636,1.34109024,44,Neutral,49.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,0.0,0.0,0.0,0.0,0.0,14743.13,3685.7825,0.27318193,4,Fear,25.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,0.0,0.0,,0.0,0.0,1134.46,1134.46,0.00901796,1,Neutral,47.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,-4968.487948,-191.0956903076923,365.16835216096274,-1457.7349,0.0,197856.82,7609.877692307693,69.249872,26,Fear,23.0,0.0,0,4968.487948000001
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,142.99159,6.217025652173914,11.180549715645123,0.0,44.882288,91649.26,3984.7504347826084,32.077231,23,Fear,24.0,0.43478260869565216,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,0.0,0.0,0.0,0.0,0.0,20592.2,6864.066666666667,7.207268,3,Fear,25.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,202.27562,25.2844525,26.737524145829074,1.0098,80.98272,20794.37,2599.29625,7.2780249999999995,8,Fear,43.0,1.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,2.551805,5.150458486417857,0.0,19.532761,14645.15,665.6886363636363,2.7150702,22,Fear,32.0,0.5,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,284.16768,142.08384,200.93689352204888,0.0,284.16768,132376.25,66188.125,46.331689,2,Neutral,47.0,0.5,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,0.0,0.0,0.0,0.0,0.0,71206.52,17801.63,24.922278000000002,4,Greed,72.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,505.40523,168.46841,321.33307071791705,-29.48496,539.22771,71711.93000000001,23903.97666666667,7.526466,3,Greed,65.0,0.3333333333333333,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,33.061386999999996,2.5431836153846152,6.349909454265333,0.0,19.802522,13419.3,1032.253846153846,0.8035166,13,Greed,61.0,0.15384615384615385,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,0.0,0.0,0.0,0.0,0.0,7997.5599999999995,799.756,0.15534364,10,Neutral,54.0,0.0,0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,112.996265,112.996265,,112.996265,112.996265,8110.65,8110.65,0.811065,1,Greed,60.0,1.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,0.0,0.0,0.0,0.0,78277.3,1779.0295454545455,3.50139761,44,Greed,80.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.513222,144.3138842896552,343.9884966698537,0.0,3008.231185,565317.04,3898.738206896552,197.860887,145,Greed,76.0,0.7241379310344828,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,0.0,,0.0,0.0,0.1,0.1,0.0,1,Greed,78.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,0.0,0.0,0.0,0.0,152639.03,7268.525238095238,51.286693,21,Fear,15.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,0.0,0.0,0.0,0.0,31505.8,3500.644444444444,10.585937999999999,9,Fear,20.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,0.0,0.0,0.0,0.0,27647.7,6911.925,9.289627,4,Fear,24.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,0.0,0.0,0.0,0.0,93534.85,2461.443421052632,31.427672,38,Fear,34.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,0.0,0.0,0.0,0.0,94574.77,2865.9021212121215,31.777091000000002,33,Fear,24.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41079,47.87775307692308,78.00151699772948,0.0,256.625651,10298.349999999999,792.1807692307691,3.460236,13,Fear,18.0,0.46153846153846156,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.909695,295.5741944736842,565.020738698329,32.12064,2370.488704,47249.91,2486.837368421053,15.875953,19,Fear,39.0,1.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.430964,55.854021422222225,111.6738787332613,0.0,446.763828,101827.89,2262.842,34.214136,45,Fear,43.0,0.5333333333333333,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,0.0,0.0,0.0,0.0,51130.65,2434.7928571428574,17.179883,21,Fear,39.0,0.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,1003.5964460714287,1618.5464739573003,60.225802,7047.857251,79230.9,2829.6749999999997,26.621557,28,Greed,72.0,1.0,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.44383,29.74073367816092,104.08242625370723,0.0,584.160867,203141.35,2334.9580459770114,68.25541199999999,87,Greed,63.0,0.19540229885057472,0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.21054,136.003828,323.7177188346785,0.0,2006.930852,141050.08000000002,2564.5469090909096,47.392782000000004,55,Greed,60.0,0.5636363636363636,0,0.0
